OBJECTID,LENGTH,PREFIX,ST_NAME,SUFFIX,ONEWAY,ST_TYPE,ROW,len,Shape_Leng
982,428.92498299000,,Traquair,Lane,0,Minor,50,0.00000000000,428.92292679800
983,242.47747632000,,Traquair,Lane,0,Minor,50,0.00000000000,242.47698379000
984,183.88913951000,,Traquair,Avenue,0,Minor,50,0.00000000000,183.88834049100
985,224.90215158000,,Scarisbrick,Avenue,0,Minor,50,0.00000000000,224.89466064200
986,175.43964404000,,Harlaxton,Avenue,0,Minor,50,0.00000000000,175.43902498200
987,260.71210703000,,Harlaxton,Avenue,0,Minor,50,0.00000000000,260.71030667100
988,316.67744525000,,Arbury Hall,Road,0,Minor,60,0.00000000000,316.67728312900
989,185.97425015000,,Arbury Hall,Road,0,Minor,60,0.00000000000,185.97417309500
990,407.58877530000,,Arbury Hall,Road,0,Minor,60,0.00000000000,407.58826949000
991,311.18116277000,,Arbury Hall,Road,0,Minor,60,0.00000000000,311.18072368600
992,131.22975672000,,Arbury Hall,Road,0,Minor,60,0.00000000000,131.22967089200
993,0.32669651000,,Maxstoke,Close,0,Minor,50,0.00000000000,0.32673644120
994,341.10504300000,,Montgomery,Drive,0,Minor,50,0.00000000000,341.10476804700
995,265.89819438000,,Montgomery,Drive,0,Minor,50,0.00000000000,265.89564262200
996,217.32611736000,,Nunney,Road,0,Minor,50,0.00000000000,217.32598608600
997,976.57292619000,,Culzean Castle,Road,0,Minor,50,0.00000000000,976.56626934300
998,375.72274164000,,Castle,Road,0,Minor,60,0.00000000000,375.72219586100
999,251.15544590000,,Chastleton,Drive,0,Major,80,0.00000000000,251.15540693100
1000,317.44589622000,,Chastleton,Drive,0,Major,80,0.00000000000,317.44590980400
1001,179.39178788000,,Arbury Hall,Road,0,Minor,60,0.00000000000,179.39202393900
1002,186.88287554000,,Arbury Hall,Road,0,Minor,60,0.00000000000,186.88282009800
1003,292.22132788000,,Arbury Hall,Road,0,Minor,60,0.00000000000,292.22128507200
1004,442.00217282000,,Arbury Hall,Road,0,Minor,60,0.00000000000,442.00200295500
1005,180.16199282000,,Arbury Hall,Road,0,Minor,60,0.00000000000,180.16184670700
1006,168.80675772000,,Arbury Hall,Road,0,Minor,60,0.00000000000,168.80666882600
1010,19.66327630000,,Houghton Hall,Lane,0,Minor,50,0.00000000000,19.66343034230
1011,291.38146561000,,Houghton Hall,Lane,0,Minor,50,0.00000000000,291.38118935000
1012,178.35374588000,,Heaton,Park,0,Minor,50,0.00000000000,178.35319477700
1013,180.97737201000,,Heaton,Park,0,Minor,50,0.00000000000,180.97300716100
1014,16.94043138000,,Coleshill,Road,0,Minor,50,0.00000000000,16.94051241110
1015,427.16936724000,,Coleshill,Road,0,Minor,50,0.00000000000,427.16149246000
1016,319.71865553000,,Coleshill,Road,0,Minor,50,0.00000000000,319.71846138000
1017,193.27069950000,,Coleshill,Road,0,Minor,50,0.00000000000,193.27076784300
1018,317.09031989000,,Coleshill,Road,0,Minor,50,0.00000000000,317.08993977700
1019,186.54180205000,,Coleshill,Road,0,Minor,50,0.00000000000,186.54150673200
1020,360.18634873000,,Chastleton,Drive,0,Major,80,0.00000000000,360.18347612800
1021,150.24834412000,,Chastleton,Drive,0,Major,80,0.00000000000,150.24815262500
1022,223.68645377000,,Boughton,Lane,0,Minor,50,0.00000000000,223.68466202300
1023,341.69158550000,,Boughton,Lane,0,Minor,50,0.00000000000,341.69123395800
1024,142.44545682000,,Boughton,Avenue,0,Minor,50,0.00000000000,142.44552531500
1025,119.73509188000,,Boughton,Court,0,Minor,50,0.00000000000,119.73498750600
1026,171.82365365000,,Boughton,Court,0,Minor,50,0.00000000000,171.82376912000
1027,323.08162682000,,Thame Park,Drive,0,Minor,60,0.00000000000,323.07947498300
1028,221.39910678000,,Richmond,Road,0,Minor,50,0.00000000000,221.39905877200
1029,606.28022479000,,Montacute,Drive,0,Minor,50,0.00000000000,606.27856190000
1036,292.06292423000,,Fredrik,Lane,0,Minor,50,0.00000000000,292.06259257700
1037,149.02372669000,,Fordham,Drive,0,Minor,50,0.00000000000,149.02361097000
1038,121.02514578000,,Frinton,Drive,0,Minor,50,0.00000000000,121.02482907800
1039,332.58536280000,,Wasdale,Lane,0,Minor,50,0.00000000000,332.58506928500
1040,22.61113115000,,Wasdale,Lane,0,Minor,50,0.00000000000,22.61100153320
1041,183.48926955000,,Stakenbridge,Road,0,Major,60,0.00000000000,183.48925126900
1042,315.20275729000,,Stakenbridge,Road,0,Major,60,0.00000000000,315.20069036600
1043,176.12923354000,,Stakenbridge,Road,0,Major,60,0.00000000000,176.12923762300
1044,136.10723020000,,Stakenbridge,Road,0,Major,60,0.00000000000,136.10645450800
1045,352.16213233000,,Loweswater,Drive,0,Major,50,0.00000000000,352.15818938600
1046,133.00623700000,,Laindon,Place,0,Minor,50,0.00000000000,133.00549150700
1047,21.92971965000,,Laindon,Place,0,Minor,50,0.00000000000,21.92706212310
1048,111.30804016000,,Laindon,Place,0,Minor,50,0.00000000000,111.30651002600
1049,370.62108128000,,Laindon,Place,0,Minor,50,0.00000000000,370.61475717800
1050,233.28824194000,,Lamarsh,Avenue,0,Minor,60,0.00000000000,233.28774223600
1051,671.82146960000,,Queens,Parkway,0,Arterial,125,0.00000000000,671.80320345500
1052,266.36703674000,,Lambourne,Drive,0,Minor,50,0.00000000000,266.33550457100
1055,144.70387079000,,Kingsford,Avenue,0,Minor,100,0.00000000000,144.70016499400
1056,20.04985101000,,Highgrove,Court,0,Minor,50,0.00000000000,20.05003470970
1057,49.19747307000,,Highgrove,Court,0,Minor,50,0.00000000000,49.19762089050
1058,185.24566359000,,Loweswater,Drive,0,Major,50,0.00000000000,185.24560277500
1059,265.58975998000,,Loweswater,Drive,0,Major,50,0.00000000000,265.58801567700
1060,225.59235626000,,Loweswater,Drive,0,Major,50,0.00000000000,225.59114114600
1061,390.68517674000,,Loweswater,Drive,0,Major,50,0.00000000000,390.68205579400
1062,225.67838289000,,Winchester,Circle,0,Minor,50,0.00000000000,225.67407902000
1063,446.67495877000,,Winchester,Circle,0,Minor,50,0.00000000000,446.67352111700
1064,7.98960781000,,Rainham,Lane,0,Minor,50,0.00000000000,7.98944229398
1065,123.57025344000,,Lanesfield,Drive,0,Minor,50,0.00000000000,123.56835911100
1066,20.76997248000,,Lutley,Avenue,0,Minor,50,0.00000000000,20.76986517560
1067,211.99585891000,,Lutley,Avenue,0,Minor,50,0.00000000000,211.99383872100
1068,163.63337574000,,Newsbridge,Avenue,0,Minor,50,0.00000000000,163.63244857100
1069,136.90982658000,,Newsbridge,Avenue,0,Minor,50,0.00000000000,136.90899942600
1070,281.16082275000,,Loweswater,Drive,0,Major,50,0.00000000000,281.15869601500
1071,227.00742770000,,Loweswater,Drive,0,Major,50,0.00000000000,227.00468424600
1072,448.58364333000,,Loweswater,Drive,0,Major,50,0.00000000000,448.58100237600
1073,170.10222676000,,Nurton,Lane,0,Minor,50,0.00000000000,170.10144612300
1074,275.13261248000,,Kingsford,Avenue,0,Minor,50,0.00000000000,275.13182128400
1075,18.02374028000,,Kingsford,Avenue,0,Minor,50,0.00000000000,18.02358859040
1076,251.67981831000,,Highgrove,Lane,0,Minor,50,0.00000000000,251.67968665500
1077,226.81369576000,,Highgrove,Lane,0,Minor,50,0.00000000000,226.81107275600
1078,181.32237273000,,Highgrove,Avenue,0,Minor,50,0.00000000000,181.32136322400
1079,296.76203705000,,Waterfoot,Drive,0,Minor,60,0.00000000000,296.74969232100
1080,40.21391228000,,Waterfoot,Drive,0,Minor,60,0.00000000000,40.21218821590
1081,162.38277673000,,Waterfoot,Drive,0,Minor,60,0.00000000000,162.38077656500
1082,157.49884849000,,Kinver,Lane,0,Minor,50,0.00000000000,157.49808934200
1083,130.78585562000,,Kinver,Drive,0,Minor,50,0.00000000000,130.78573673700
1084,520.21987744000,,Kinver,Drive,0,Minor,50,0.00000000000,520.21874327000
1085,249.89506157000,,Kinver,Drive,0,Minor,50,0.00000000000,249.89182443600
1086,124.52828859000,,Harborough,Lane,0,Minor,60,0.00000000000,124.52801678100
1087,10.08357772000,,Oldbury,Lane,0,Minor,50,0.00000000000,10.08379014920
1088,171.98264598000,,Oldbury,Lane,0,Minor,50,0.00000000000,171.98239879400
1089,19.42157233000,,Oldbury,Lane,0,Minor,50,0.00000000000,19.42149040630
1090,182.53427785000,,Oldbury,Lane,0,Minor,50,0.00000000000,182.53420858900
1091,19.73936115000,,Oakham,Avenue,0,Minor,100,0.00000000000,19.73944570480
1092,185.22374458000,,Overend,Lane,0,Minor,50,0.00000000000,185.22353120100
1093,67.67688065000,,Oakham,Road,0,Minor,100,0.00000000000,67.66954816600
1094,0.61283696000,,Oakham,Road,0,Minor,50,0.00000000000,0.61301796583
1095,480.82764490000,,Oakham,Road,0,Minor,50,0.00000000000,480.82381718200
1096,295.78110652000,,Perton,Lane,0,Minor,50,0.00000000000,295.78125493300
1097,140.17750305000,,Woodside,Lane,0,Minor,50,0.00000000000,140.17511150600
1098,274.79934178000,,Woodside,Avenue,0,Minor,50,0.00000000000,274.79737692600
1099,85.37397002000,,Uldale,Lane,0,Minor,100,0.00000000000,85.37387364820
1100,3.34434726000,,Uldale,Lane,0,Minor,50,0.00000000000,3.34380455303
1101,289.69546131000,,Uldale,Lane,0,Minor,50,0.00000000000,289.68930204200
1102,308.16501798000,,Uldale,Drive,0,Minor,50,0.00000000000,308.16477428000
1103,274.84386305000,,Intercounty,Parkway,0,Major,150,0.00000000000,274.84205038400
1104,397.59609358000,,Intercounty,Parkway,0,Major,150,0.00000000000,397.59576208700
1105,15.21098314000,,Pattingham,Road,0,Minor,50,0.00000000000,15.21093213910
1106,326.31825065000,,Pattingham,Road,0,Minor,50,0.00000000000,326.31811351700
1107,90.02500498000,,Taunton,Road,0,Minor,50,0.00000000000,90.02496262230
1108,214.13039460000,,Taunton,Road,0,Minor,50,0.00000000000,214.13034754900
1109,89.88947391000,,Taunton,Road,0,Minor,50,0.00000000000,89.88953993530
1110,38.51877549000,,Taunton,Road,0,Minor,50,0.00000000000,38.51878260720
1111,190.82761098000,,Taunton,Road,0,Minor,50,0.00000000000,190.82694680100
1112,49.25581386000,,Taunton,Road,0,Minor,50,0.00000000000,49.25571326860
1113,155.72681206000,,Taunton,Road,0,Minor,50,0.00000000000,155.72660836600
1114,113.62881981000,,E Hadfield,Drive,0,Minor,50,0.00000000000,113.62891879400
1115,711.10084830000,East,Hampton,Drive,0,Minor,50,0.00000000000,711.09686747300
1116,186.27293370000,East,Hampton,Drive,0,Minor,50,0.00000000000,186.27310954200
8053,126.64551165000,,Quincy,Road,0,Minor,50,0.00000000000,126.64555702900
8054,215.32073114000,,Plymouth,Lane,0,Minor,50,0.00000000000,215.32018632600
8055,227.75818982000,,Compton,Circle,0,Minor,50,0.00000000000,227.75673001100
8056,317.36540447000,,North Point,Lane,0,Minor,50,0.00000000000,317.36432955600
8057,230.90860978000,,Fenway,Drive,0,Minor,50,0.00000000000,230.90814444300
8058,160.23864014000,,Chesihre,Drive,0,Minor,100,0.00000000000,160.23739738300
8059,155.03535326000,,Chesihre,Drive,0,Minor,100,0.00000000000,155.03538779900
8060,65.12710053000,,Chesihre,Drive,0,Minor,50,0.00000000000,65.12655416340
8061,144.67283931000,,Chesihre,Drive,0,Minor,50,0.00000000000,144.67203908100
8062,367.80614611000,,Mawbray,Drive,0,Minor,60,0.00000000000,367.80365853600
8063,187.39088491000,,Kirkland,Avenue,0,Minor,50,0.00000000000,187.38748288400
8064,320.05643064000,,Kelsick,,0,Minor,50,0.00000000000,320.04566342400
8065,284.88106063000,,Ivegill,Close,0,Minor,50,0.00000000000,284.87696013300
8066,154.72125496000,,Ivegill,Mews,0,Minor,50,0.00000000000,154.71766216100
8067,624.54540244000,,Kelsick,Lane,0,Minor,50,0.00000000000,624.53111903600
8068,126.17239329000,,Kirkland,Lane,0,Minor,50,0.00000000000,126.17132638800
8070,334.36897791000,,Wighton,Place,0,Minor,50,0.00000000000,334.36877089700
8071,143.42474293000,,Wighton,Circle,0,Minor,50,0.00000000000,143.42455542800
8072,359.03384455000,,Hanson,Road,0,Minor,50,0.00000000000,359.03242764700
8073,728.03631895000,,Buckingham,Boulevard,0,Major,100,0.00000000000,728.03296133000
8074,232.05681106000,,Bristol,Lane,0,Minor,50,0.00000000000,232.05476035300
8075,1033.80051927000,,Beatrice,Road,0,Minor,50,0.00000000000,1033.78552270000
8076,227.61428160000,,Marlboro,Drive,0,Minor,60,0.00000000000,227.61408893400
8077,106.58101514000,,Oaklands,Square,0,Minor,100,0.00000000000,106.57689981800
8078,546.94954039000,,Felsmere,Drive,0,Minor,50,0.00000000000,546.94639901000
8079,313.92858901000,,Winslow,Place,0,Minor,50,0.00000000000,313.92862833800
8080,314.44566497000,,Winslow,Court,0,Minor,50,0.00000000000,314.44561753200
8081,87.88942724000,,Taunton,Road,0,Minor,50,0.00000000000,87.88905917100
8082,134.01943582000,,Marlboro,Court,0,Minor,50,0.00000000000,134.01961201700
8083,205.95840433000,,Pattingham,Road,0,Minor,50,0.00000000000,205.95828930100
8084,89.83383297000,,Pattingham,Road,0,Minor,100,0.00000000000,89.83384754030
8085,462.58365237000,,Milburn,Avenue,0,Minor,50,0.00000000000,462.57807447900
8086,156.88956742000,,Warwick,Mews,0,Minor,100,0.00000000000,156.88850914100
8087,148.41342061000,,Kirkland,Lane,0,Minor,50,0.00000000000,148.41229217900
8088,238.46722079000,,Uldale,Lane,0,Minor,50,0.00000000000,238.45514763500
8089,3.35733214000,,Uldale,Lane,0,Minor,50,0.00000000000,3.35735227234
8090,141.33382562000,,Warwick,Crescent,0,Minor,100,0.00000000000,141.33334378000
8091,72.02203898000,,Kirkland,Place,0,Minor,50,0.00000000000,72.02195400350
8092,74.57690423000,,Kirkland,Court,0,Minor,50,0.00000000000,74.57681638460
8093,258.87078180000,,Kirkland,Drive,0,Minor,50,0.00000000000,258.86841163200
8094,238.25698182000,,Woodside,Lane,0,Minor,50,0.00000000000,238.25536683500
8095,139.04386731000,,Oakham,Drive,0,Minor,100,0.00000000000,139.04378544400
8096,171.70668380000,,Oakham,Road,0,Minor,50,0.00000000000,171.70667921900
8097,174.34596635000,,Oakham,Road,0,Minor,50,0.00000000000,174.34460828300
8098,0.61928978000,,Oakham,Road,0,Minor,50,0.00000000000,0.61900694241
8780,41.22770808000,,Man-O-War,Circle,0,Minor,30,0.00000000000,41.22784755350
8781,40.92654236000,,Man-O-War,Circle,0,Minor,30,0.00000000000,40.92570145620
107,62.92967269000,,Fowey,Close,0,Minor,50,0.00000000000,62.92964951710
114,215.26320074000,,Morwenstow,Lane,0,Minor,60,0.00000000000,215.25555228900
116,134.73459272000,,Whitstone,Lane,0,Minor,60,0.00000000000,134.73220249000
117,66.88918769000,,Trenance,Court,0,Minor,50,0.00000000000,66.88251672700
120,300.24113553000,,,,0,,0,0.00000000000,300.23969623700
123,67.07453177000,,Taffrail,Court,0,Minor,50,0.00000000000,67.06583857080
124,250.69840427000,,Endeavour,Lane,0,Minor,50,0.00000000000,250.65200971500
125,421.31542902000,,Gordon,Road,0,Minor,50,0.00000000000,421.29200055000
126,103.70488570000,,Torksey,Avenue,0,Minor,50,0.00000000000,103.69442839700
127,298.06218871000,East,Beach,Road,0,Arterial,125,0.00000000000,298.00683883500
128,153.36745119000,,Lincoln,Road,0,Major,80,0.00000000000,153.28797717300
129,231.02723751000,,Gainsborough,Road,0,Major,60,0.00000000000,230.97432057200
130,292.84580090000,,Star and Garter,Lane,0,Minor,50,0.00000000000,292.80351344600
131,193.67287614000,,Star and Garter,Drive,0,Minor,50,0.00000000000,193.62495096400
132,131.21394215000,,Lincoln,Road,0,Major,80,0.00000000000,131.20915373300
133,163.34650502000,,Lightburn,Road,0,Minor,50,0.00000000000,163.33504855900
134,276.08430860000,,Swaton,Lane,0,Minor,50,0.00000000000,276.08031705100
135,307.38451808000,,Gainsborough,Road,0,Major,60,0.00000000000,307.36101268600
136,87.39167874000,,Martin,Close,0,Minor,50,0.00000000000,87.37969086800
140,233.63455281000,,Spalding,Close,0,Minor,50,0.00000000000,233.62788937800
144,850.26269156000,,Chatworth,Court,0,Minor,50,0.00000000000,850.24880534900
145,432.98482338000,East,Beach,Road,0,Arterial,125,0.00000000000,432.80125734100
146,213.70589447000,,Rippindale,Drive,0,Major,60,0.00000000000,213.70311203000
147,303.65453586000,,Rippindale,Drive,0,Major,60,0.00000000000,303.65303699200
148,453.53926529000,,Cowbit,Lane,0,Minor,50,0.00000000000,453.53483234200
150,198.53488130000,,Spalding,Avenue,0,Minor,50,0.00000000000,198.53164523800
151,92.55261242000,,Rippindale,Drive,0,Major,60,0.00000000000,92.54308746850
153,649.58074157000,,Fairwater,Circle,0,Minor,50,0.00000000000,649.57261545300
154,118.86033952000,,Windway,Court,0,Minor,50,0.00000000000,118.85899508900
155,106.01641200000,,Fairwater,Avenue,0,Minor,50,0.00000000000,106.01373563400
156,164.30967350000,,Windway,Avenue,0,Minor,50,0.00000000000,164.30780597900
157,287.49400684000,,Fairwater,Drive,0,Major,50,0.00000000000,287.47476880600
158,359.43082715000,,Windway,Lane,0,Minor,50,0.00000000000,359.42935469300
159,538.54711852000,,Windway,Road,0,Minor,50,0.00000000000,538.54324425600
160,1960.23757516000,,Grand Bahama,Highway,0,Arterial,150,0.00000000000,1960.23288808000
161,165.76497424000,,Sawston,Drive,0,Major,80,0.00000000000,165.76503690900
162,89.42731925000,,Saltram,Close,0,Minor,50,0.00000000000,89.42745017350
163,347.18232331000,,Saltram,Road,0,Minor,50,0.00000000000,347.18117606000
164,359.00504594000,,Caldbeck,Drive,0,Major,60,0.00000000000,358.96396414600
165,325.76398340000,,Ivegill,Lane,0,Minor,50,0.00000000000,325.75248394100
2664,17.29673081000,,,,0,,0,0.00000000000,17.29666299050
2665,29.81349753000,,,,0,,0,0.00000000000,29.80969341080
2666,337.21085259000,,Hawksbill,Drive,0,Minor,0,0.00000000000,337.19803242200
2668,126.68543058000,,John Maxwell,Street,0,Minor,60,0.00000000000,126.68540517700
2669,46.74115612000,,John Maxwell,Street,0,Minor,60,0.00000000000,46.73223968100
2670,74.53137015000,,John Maxwell,Street,0,Minor,60,0.00000000000,74.50271457130
2671,163.37123864000,,John Maxwell,Street,0,Minor,60,0.00000000000,163.36168115200
2711,25.47721604000,,Queens,Highway,0,Arterial,125,0.00000000000,25.47291194530
0,0.00000000000,,Park,Lane,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,Eaton,Way,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,Access,Road,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,Rodney,Way,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,Abaco,Drive,0,Minor,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
0,0.00000000000,,,,0,,0,0.00000000000,0.00000000000
2730,149.56610177000,,Gallinule,Drive,0,Minor,50,0.00000000000,149.53941159500
3041,29.56597114000,,,,0,,0,0.00000000000,29.56586919980
3042,243.58351610000,,,,0,,0,0.00000000000,243.46333948400
3043,221.30553470000,,,,0,,0,0.00000000000,221.23732884700
3044,179.01406059000,,,,0,,0,0.00000000000,178.92683842100
3045,136.04609173000,,,,0,,0,0.00000000000,135.95909495600
3046,150.04895561000,,,,0,,0,0.00000000000,150.04543346400
3047,125.49691440000,,,,0,,0,0.00000000000,125.49308668900
3048,246.23417252000,,,,0,,0,0.00000000000,246.23091034400
3049,131.14710176000,,,,0,,0,0.00000000000,131.12121651100
3050,114.78168093000,,,,0,,0,0.00000000000,114.74854406000
3051,122.20299725000,,,,0,,0,0.00000000000,122.20277607500
3052,62.46132392000,,,,0,,0,0.00000000000,62.46114700480
3053,79.02270280000,,,,0,,0,0.00000000000,79.02187469770
3054,62.34833952000,,,,0,,0,0.00000000000,62.34802780870
3055,64.57333045000,,,,0,,0,0.00000000000,64.57275033810
3056,110.62857673000,,,,0,,0,0.00000000000,110.61700993200
3057,250.07460913000,,,,0,,0,0.00000000000,250.05675602700
3058,695.87212741000,,,,0,,0,0.00000000000,695.81052588000
3059,210.17115588000,,,,0,,0,0.00000000000,210.15526709000
